Event ID 	 Init KE (keV) 	Trapped? 	 Edep (keV): East Scint 	 East MWPC 	 West Scint 	 West MWPC 
10042	140.295	0	0.078817		0		0		82.3185		5.80618
10043	574.808	0	0.104655		565.449		2.15441		0		0
10044	290.787	0	0.155765		135.41		61.5011		0		0
10045	171.982	0	0.099739		0		0		159.917		1.75789
10046	462.332	0	0.181069		0		0		362.226		16.4259
10047	66.557	0	0.054545		47.9263		6.81723		0		0
10048	494.209	0	0.05256		489.974		1.0291		0		0
10049	94.4605	0	1.11547		0		0		44.222		6.78399
10050	311.502	0	0.081451		0		0		0		0
10051	192.9	0	0.101638		173.276		2.54595		0		0
10052	162.273	0	0.121121		0		0		0		0
10053	651.094	0	0.064278		0		0		647.421		0.929718
10054	252.004	0	0.101487		0		0		0		0
10055	375.159	0	0.072599		369.544		0.804377		0		0
10056	229.985	0	0.084504		222.004		2.04834		0		0
10057	350.509	0	0.087523		0		0		344.327		1.42944
10058	63.7814	0	0.061811		0		0		41.5551		4.13732
10059	459.629	0	0.116282		441.965		5.77129		0		0
10060	419.519	0	0.102516		405.588		6.59946		0		0
10061	288.922	0	0.085464		0		0		211.259		13.4888
10062	569.879	0	0.104231		0		0		562.95		1.13516
10063	138.245	0	0.085366		104.117		18.2371		0		0
10064	326.855	0	0.29633		145.735		3.94348		129.8		10.8419
10065	207.838	0	0.11206		0		0		198.216		1.63952
10066	429.066	0	0.067575		0		0		421.32		1.49144
10067	23.497	0	0.122914		0		0		0		0
10068	266.705	0	3.44348		93.7278		6.85038		55.3151		6.98462
10069	392.323	0	0.04244		0		0		384.825		2.55106
10070	112.735	0	0.114646		0		0		85.0713		9.75947
10071	520.717	0	0.082358		513.599		1.91947		0		0
10072	84.7751	0	0.101321		51.7836		4.00788		0		0
10073	482.113	0	0.086925		0		0		0		0
10074	185.353	0	0.061631		0		0		176.256		2.81856
10075	303.923	0	0.112745		0		0		0		0
10076	616.356	0	0.087082		606.164		5.63111		0		0
10077	154.39	0	0.097574		0		0		111.779		12.8697
10078	366.811	0	0.805682		0		3.73831		197.673		6.61166
10079	244.667	0	0.221067		0		0		0		0
10080	48.9667	0	0.056634		0		0		0		0
10081	446.501	0	0.11747		0		0		439.07		2.12293
10082	220.784	0	0.078003		0		0		0		0
10083	340.549	0	0.090493		330.329		5.13672		0		0
10084	547.516	0	0.101703		0		0		0		0
10085	127.837	0	0.065529		0		0		110.52		4.52985
10086	407.946	0	0.08643		0		0		0		0
10087	279.632	0	0.077757		273.555		1.42658		0		0
10088	317.226	0	0.093708		282.601		5.26812		0		0
10089	198.524	0	0.103211		0		0		127.832		2.71702
10090	503.745	0	0.049567		0		0		492.876		2.46235
10091	101.465	0	0.267793		0		0		80.8709		3.65492
10092	257.511	0	0.109976		213.839		1.60777		0		0
10093	381.518	0	0.071015		0		0		373.299		1.16696
10094	168.116	0	0.129521		0		0		155.167		2.6135
10095	695.845	0	0.069136		690.324		1.15998		0		0
10096	175.826	0	0.071975		165.403		1.24068		0		0
10097	294.525	0	0.457012		0		0		183.694		2.13596
10098	71.9621	0	0.089381		0		0		50.9716		5.66441
10099	467.825	0	0.535023		215.822		5.34907		159.506		18.3991
10100	356.565	0	0.435056		232.336		11.2221		0		0
10101	235.494	0	0.060235		0		0		224.98		1.66112
10102	585.262	0	0.091537		0		0		568.427		1.32786
10103	144.366	0	0.09459		133.681		3.28514		0		0
10104	436.417	0	0.069957		429.457		1.61955		0		0
10105	35.4519	0	0.139995		0		0		0		0
10106	332.691	0	0.07073		0		0		298.347		1.47692
10107	213.398	0	0.111643		0		0		0		0
10108	119.293	0	0.123713		52.9775		25.5955		0		0
10109	531.693	0	0.173676		0		0		0		0
10110	272.236	0	0.29124		0		0		256.998		2.41873
10111	398.942	0	0.037278		0		0		0		0
10112	106.593	0	0.044008		89.6509		5.45894		0		0
10113	511.2	0	0.707597		500.433		1.77728		0		0
10114	261.645	0	0.089452		0		0		252.125		3.38193
10115	386.347	0	0.088515		372.015		8.28592		0		0
10116	422.473	0	0.10063		415.294		2.09055		0		0
10117	9.02774	0	0.12388		0		0		0		0
10118	321.545	0	0.29081		0		0		305.292		3.55537
10119	202.723	0	0.079893		193.716		3.48727		0		0
10120	361.152	0	0.174807		192.787		37.822		0		0
10121	239.623	0	0.09946		0		0		215.886		1.15906
10122	598.197	0	0.056051		0		0		594.692		1.00703
10123	148.902	0	0.13644		0		0		0		0
10124	180.127	0	0.117378		160.262		4.07583		0		0
10125	298.744	0	0.069443		0		0		0		0
10126	77.8395	0	0.1588		0		0		37.7492		7.65072
10127	474.15	0	0.02328		0		0		0		0
10128	246.96	0	0.063605		0		0		0		0
10129	369.405	0	0.107549		0		0		363.543		2.0022
10130	156.866	0	0.011148		0		0		0		0
10131	625.825	0	1.76187		499.216		32.5988		0		0
10132	306.285	0	0.19387		0		0		0		0
10133	187.718	0	0.04826		0		0		180.473		2.09802
10134	485.823	0	0.079118		0		0		0		0
10135	87.849	0	0.112481		36.2944		5.25993		0		0
10136	557.161	0	0.075877		551.007		1.41465		0		0
10137	132.556	0	0.119381		0		0		100.785		4.48444
10138	413.107	0	0.063671		0		0		399.641		1.15042
10139	283.805	0	0.122947		268.482		1.95996		0		0
10140	55.8512	0	0.108637		0		5.53546		0		0
10141	452.332	0	0.077436		0		0		437.064		1.92996
10142	224.928	0	0.171143		0		0		175.367		17.4267
10143	345.011	0	0.057443		338.313		1.71447		0		0
10144	581.241	0	0.059854		566.593		1.44498		0		0
10145	142.844	0	0.139582		0		0		124.363		7.41433
10146	355.045	0	0.082736		0		0		347.317		3.59023
10147	234.118	0	0.102759		223.15		2.11399		0		0
10148	69.9567	0	0.171413		0		0		0		0
10149	465.751	0	0.063953		0		0		452.106		9.91953
10150	174.387	0	0.109896		0		0		126.029		3.49244
10151	293.122	0	0.086909		270.944		7.94713		0		0
10152	270.852	0	0.089468		261.065		2.17167		0		0
10153	397.277	0	0.021942		0		0		0		0
10154	117.666	0	0.040245		0		0		107.135		2.302
10155	528.885	0	0.819974		0		0		0		0
10156	331.228	0	0.108723		322.245		1.63933		0		0
10157	212.01	0	0.079835		0		0		197.057		1.54175
10158	434.563	0	0.119004		0		0		334.69		15.2098
10159	32.6594	0	0.08159		0		17.4785		0		0
10160	406.241	0	0.055487		0		0		0		0
10161	278.243	0	0.659425		0		0		220.441		19.7172
10162	544.43	0	0.078011		0		0		535.154		3.69365
10163	126.251	0	0.130154		108.876		4.37258		0		0
10164	219.401	0	0.011709		0		0		0		0
10165	339.069	0	0.050797		0		0		333.105		2.10844
10166	46.5741	0	0.104142		0		0		0		0
10167	444.584	0	0.078377		439.118		0.813924		0		0
10168	166.66	0	0.082793		152.793		4.82762		0		0
10169	681.097	0	0.093169		0		0		671.187		2.38015
10170	256.134	0	0.070524		0		0		249.648		1.49251
10171	379.92	0	0.110776		361.949		3.45268		0		0
10172	501.32	0	0.367257		0		0		0		0
10173	99.7322	0	0.10536		0		0		79.9527		9.33934
10174	315.792	0	0.196941		0		0		305.557		1.85499
10175	197.121	0	0.049417		188.84		3.04176		0		0
10176	302.508	0	0.04242		290.142		0.898205		0		0
10177	183.931	0	0.875015		0		0		0		0
10178	479.915	0	0.080913		0		0		474.518		1.19422
10179	82.9082	0	0.1079		0		0		0		0
10180	243.291	0	0.118547		227.196		3.1314		0		0
10181	365.262	0	0.067722		0		0		348.498		1.55724
10182	152.899	0	0.122492		0		0		139.143		5.59437
10183	611.084	0	0.062265		0		0		0		0
10184	20.0691	0	0.103107		0		0		0		0
10185	427.255	0	0.265761		0		0		390.091		10.2198
10186	206.445	0	0.05323		0		0		187.716		3.92626
10187	325.404	0	0.124546		315.222		3.00944		0		0
10188	518.074	0	0.093044		501.922		1.48495		0		0
10189	111.073	0	0.088445		0		0		95.3871		2.71286
10190	390.685	0	0.110737		0		0		377.916		1.57264
10191	265.324	0	0.066491		254.12		2.88053		0		0
10192	457.619	0	0.068251		451.946		1.4435		0		0
10193	61.6641	0	0.190761		0		0		0		14.3686
10194	349.004	0	0.070117		0		0		331.9		1.46585
10195	228.607	0	0.113091		213.47		2.54453		0		0
10196	136.702	0	0.211339		31.7839		5.41493		0		0
10197	566.295	0	0.051612		0		0		561.762		1.96499
10198	287.525	0	0.091513		0		0		278.277		1.19921
10199	417.758	0	0.088111		412.776		1.42909		0		0
10200	191.49	0	0.082453		181.339		3.17659		0		0
10201	310.076	0	0.097213		0		0		302.512		1.36844
10202	92.6768	0	0.062001		0		0		0		0
10203	491.89	0	0.115257		481.135		1.96443		0		0
10204	373.583	0	0.01599		0		0		0		0
10205	250.628	0	0.081845		0		0		241.765		2.02001
10206	643.399	0	0.006714		0		0		0		0
10207	160.803	0	0.057291		153.87		1.38764		0		0
10208	215.709	0	0.051156		206.313		3.85658		0		0
10209	335.137	0	0.126168		0		0		0		0
10210	39.8961	0	0.120607		0		0		0		17.0122
10211	439.532	0	0.0888		432.04		1.76343		0		0
10212	401.733	0	0.110733		393.26		2.36614		0		0
10213	274.544	0	0.013919		0		0		0		0
10214	536.478	0	0.09325		0		0		529.654		0.94295
10215	121.986	0	0.080062		0		0		0		0
10216	471.319	0	0.079946		460.917		1.66089		0		0
10217	75.2518	0	0.128539		0		0		15.7282		8.26185
10218	296.867	0	0.049244		0		0		291.711		2.06983
10219	178.219	0	0.198996		169.115		1.49437		0		0
10220	146.891	0	0.123281		105.397		9.03409		0		0
10221	592.272	0	0.070259		0		0		581.935		2.85483
10222	237.788	0	0.307173		118.025		1.93004		32.5136		8.21838
10223	359.108	0	0.068884		352.857		1.92224		0		0
10224	104.326	0	0.067476		92.8118		3.51708		0		0
10225	507.852	0	0.113768		0		0		498.843		3.29062
10226	200.859	0	0.081416		0		0		189.928		3.66525
10227	319.623	0	0.099088		262.368		1.99167		0		0
10228	752.334	0	0.110325		746.051		1.13315		0		0
10229	170.535	0	0.056637		0		0		158.699		2.18222
10230	384.194	0	0.095037		0		0		364.326		13.3024
10231	259.807	0	0.080271		253.246		1.40686		0		0
10232	343.024	0	0.01994		0		0		0		0
10233	223.087	0	0.273686		0		0		79.9625		48.533
10234	449.726	0	0.062768		0		0		0		0
10235	52.8415	0	0.143992		0		0		0		0
10236	281.949	0	0.086843		274.409		1.91635		0		0
10237	410.804	0	0.083859		0		0		401.83		3.9533
10238	130.466	0	6.85998		116.434		2.88671		0		0
10239	552.799	0	0.056764		458.165		8.7494		0		0
10240	306.906	0	0.042755		288.557		14.5146		0		0
10241	188.338	0	10.6811		154.288		2.86325		0		0
10242	486.808	0	0.080401		0		0		479.843		1.48513
10243	88.6485	0	0.115577		69.4302		5.26517		0		0
10244	247.561	0	0.165657		231.352		4.34506		0		0
10245	370.088	0	0.067055		0		0		364.891		1.45787
10246	157.513	0	0.128086		0		0		143.698		4.42706
10247	628.477	0	0.068996		622.401		1.87983		0		0
10248	56.8229	0	0.117951		0		47.9875		0		0
10249	453.192	0	0.091209		0		0		447.499		0.953959
10250	225.532	0	0.060639		0		0		218.749		2.65551
10251	345.664	0	0.592533		147.902		8.60575		151.326		2.53389
10252	558.621	0	0.025688		0		0		0		0
10253	133.239	0	0.090164		0		0		113.179		3.11003
10254	413.866	0	0.108115		0		0		0		0
10255	284.415	0	0.061675		278.35		1.12376		0		0
10256	423.253	0	0.074979		403.773		4.00474		0		0
10257	11.1505	0	0.144504		0		0		0		0
10258	322.177	0	0.076217		0		0		305.084		1.47022
10259	203.335	0	0.112652		0		0		0		0
10260	107.333	0	0.135942		50.065		3.49407		0		0
10261	512.311	0	0.328012		0		0		0		0
10262	262.249	0	0.269096		0		0		188.176		15.5418
10263	387.055	0	0.078767		0		0		0		0
10264	180.753	0	0.081702		170.367		2.65257		0		0
10265	299.361	0	0.115463		0		0		0		10.7262
10266	78.6805	0	0.079176		0		0		38.1404		7.04989
10267	475.087	0	0.106649		468.178		1.30228		0		0
10268	361.824	0	0.087779		355.903		1.79969		0		0
10269	240.225	0	0.087		0		0		226.687		2.65666
10270	600.209	0	0.268001		0		0		594.277		1.68706
10271	149.56	0	0.056143		131.469		12.0875		0		0
10272	216.315	0	0.054727		206.39		3.25405		0		0
10273	335.781	0	0.571052		309.764		1.49788		0		0
10274	41.0251	0	0.109895		0		0		0		13.4842
10275	440.355	0	0.101582		422.646		10.2771		0		0
10276	402.469	0	0.292228		188.551		3.57118		182.931		1.58775
10277	275.15	0	0.061443		0		0		268.028		1.62742
10278	537.757	0	0.090569		0		0		532.657		0.736025
10279	122.689	0	0.35601		0		11.2671		0		5.75349
10280	496.014	0	0.079194		0		0		0		0
10281	95.8262	0	0.114475		0		0		74.6343		3.11566
10282	312.602	0	0.039116		0		0		0		0
10283	193.986	0	0.416307		0		0		176.178		3.65323
10284	163.403	0	0.121154		151.627		3.45715		0		0
10285	657.615	0	0.072036		0		0		652.888		1.24458
10286	253.065	0	0.110149		0		0		0		0
10287	376.378	0	0.064327		368.627		1.70739		0		0
10288	65.3924	0	0.079952		21.9058		6.74914		0		0
10289	461.188	0	0.108396		0		0		0		0
10290	171.168	0	0.081813		0		0		163.105		1.63685
10291	290	0	0.216308		0		0		0		0
10292	572.706	0	0.127231		560.627		2.79262		0		0
10293	139.432	0	0.04846		0		0		0		0
10294	351.671	0	0.087659		0		0		338.798		1.6212
10295	231.047	0	0.0751		0		0		0		0
10296	327.977	0	0.070135		321.208		2.16117		0		0
10297	208.911	0	0.166412		0		0		103.652		34.464
10298	430.469	0	0.066461		0		0		424.806		0.302848
10299	25.9892	0	0.171645		0		0		0		0
10300	267.77	0	0.092355		255.705		2.70793		0		0
10301	393.59	0	0.079807		0		0		389.497		0.999117
10302	114.009	0	0.593819		0		0		93.4847		3.01757
10303	522.781	0	0.049867		517.085		1.69965		0		0
10304	137.378	0	0.042531		0		0		0		0
10305	567.851	0	0.120466		0		0		557.377		4.85828
10306	288.136	0	0.082144		0		0		0		0
10307	418.527	0	0.091484		411.943		2.96695		0		0
10308	458.496	0	0.106192		450.334		1.99249		0		0
10309	62.5943	0	0.106906		0		0		0		53.4654
10310	349.662	0	0.10024		0		0		0		0
10311	229.21	0	0.083025		181.071		5.28865		0		0
10312	374.272	0	0.081649		367.806		1.47955		0		0
10313	251.23	0	0.093412		0		0		242.733		1.99889
10314	646.672	0	0.059245		0		0		642.751		0.76428
10315	161.446	0	0.168653		71.6938		14.5198		0		0
10316	192.107	0	0.112052		174.291		1.70898		0		0
10317	310.699	0	0.074147		0		0		304.482		1.5716
10318	93.4589	0	0.132516		0		0		59.1325		3.53613
10319	492.902	0	0.071231		480.507		1.50197		0		0
10320	243.893	0	0.075453		238.371		1.29844		0		0
10321	365.939	0	0.105616		0		0		359.385		1.43551
10322	153.552	0	0.092131		0		0		104.7		23.893
10323	613.357	0	0.098735		607.491		1.91548		0		0
10324	303.127	0	2.48921		0		0		258.291		3.46294
10325	184.554	0	0.044132		0		0		166.666		7.83083
10326	480.874	0	0.081522		0		0		465.696		1.63283
10327	83.7271	0	0.114849		62.9344		4.42553		0		0
10328	519.226	0	0.073894		512.877		1.43525		0		0
10329	111.801	0	0.112564		0		0		0		0
10330	391.401	0	0.059457		0		0		385.454		1.49953
10331	265.928	0	0.133406		245.658		10.2796		0		0
10332	21.5993	0	0.111257		0		0		0		0
10333	428.046	0	0.070214		0		0		0		0
10334	207.055	0	0.124775		0		0		195.528		2.38214
10335	326.038	0	0.052908		0		0		0		0
10336	687.038	0	0.059338		682.972		1.14395		0		0
10337	167.297	0	0.128978		0		0		151.329		3.24645
10338	380.619	0	0.081666		0		0		365.072		1.9905
10339	256.736	0	0.097648		222.405		2.59295		0		0
10340	100.492	0	0.16067		0		0		0		0
10341	502.378	0	0.064433		0		0		483.726		15.0091
10342	197.735	0	0.013232		0		0		0		0
10343	316.419	0	0.073911		308.806		2.17348		0		0
10344	278.85	0	0.087406		251.139		2.66378		0		0
10345	406.986	0	0.094527		0		0		368.13		2.20277
10346	126.946	0	0.048828		0		0		117.321		1.71809
10347	545.773	0	0.120724		534.113		0.881078		0		0
10348	339.716	0	0.103109		322.709		1.10395		0		0
10349	220.006	0	0.076111		0		0		208.016		2.30505
10350	445.421	0	0.436593		0		0		338.227		6.552
10351	47.6276	0	0.087595		0		5.85148		0		0
10352	398.005	0	0.059392		390.958		1.68815		0		0
10353	271.457	0	0.119038		0		0		260.351		4.64061
10354	530.108	0	0.078508		0		0		508.008		1.55061
10355	118.379	0	0.143849		9.26527		19.7208		0		0
10356	212.617	0	0.392686		0		0		193.359		3.83953
10357	331.868	0	0.054639		0		0		326.333		1.08416
10358	33.8941	0	0.309089		0		0		0		0
10359	435.372	0	0.081145		429.843		1.9826		0		0
10360	143.51	0	0.080344		133.847		2.6766		0		0
10361	582.984	0	0.023289		0		0		0		0
10362	234.72	0	0.072209		0		0		187.065		2.36877
10363	355.71	0	0.109147		0		0		0		0
10364	466.656	0	0.086885		460.865		1.30907		0		0
10365	70.8371	0	0.118591		0		0		29.4061		7.8197
10366	293.736	0	0.292419		0		0		202.372		38.8581
10367	175.017	0	0.039125		0		0		0		0
10368	471.539	0	0.043671		461.342		1.29444		0		0
10369	75.4554	0	1.63784		32.1663		17.8106		0		0
10370	297.014	0	0.085089		0		0		285.71		2.99813
10371	178.368	0	0.102345		156.533		16.2603		0		0
10372	147.049	0	0.136112		136.74		1.85106		0		0
10373	592.725	0	0.065045		0		0		563.573		1.6809
10374	237.932	0	0.115483		0		0		225.275		2.29343
10375	359.268	0	0.070392		351.807		3.52304		0		0
10376	201.004	0	0.084377		190.583		3.03358		0		0
10377	319.773	0	0.014661		0		0		0		0
10378	0.481928	0	0.000966		0		0		0		0
10379	420.292	0	0.025651		0		0		0		0
10380	384.362	0	0.118273		338.45		20.98		0		0
10381	259.951	0	0.078122		0		0		246.343		1.85538
10382	508.112	0	0.188153		0		0		431.407		10.2663
10383	104.504	0	0.085487		0		33.6766		0		0
10384	343.179	0	0.061837		0		0		0		0
10385	223.231	0	0.12284		0		0		203.183		2.17258
10386	449.928	0	0.070311		0		0		0		0
10387	53.0794	0	0.133688		19.0871		7.13757		0		0
10388	282.094	0	1.20225		0		0		0		0
10389	410.983	0	0.044009		0		0		403.958		0.838308
10390	130.63	0	0.095474		0		0		0		0
10391	553.135	0	0.0774		537.992		1.62187		0		0
10392	85.5865	0	0.095835		70.1538		3.5648		0		0
10393	483.081	0	0.097888		0		0		466.373		1.95278
10394	185.975	0	0.06715		0		0		180.077		2.08284
10395	304.542	0	0.115047		295.49		1.47477		0		0
10396	618.753	0	0.081695		0		0		0		0
10397	155.041	0	0.093096		0		0		136.04		2.45824
10398	367.491	0	0.114235		0		0		358.06		1.53867
10399	245.269	0	0.059789		233.581		7.1811		0		0
10400	29.0682	0	0.077423		0		14.7416		0		0
10401	432.299	0	0.114249		0		0		425.294		0.818447
10402	210.302	0	0.330741		0		0		165.023		11.8757
10403	329.433	0	0.093977		305.443		3.45232		0		0
10404	525.494	0	0.110183		505.161		0.8475		0		0
10405	115.655	0	0.059175		0		0		105.838		2.5314
10406	395.24	0	0.092839		0		0		383.082		1.81572
10407	269.152	0	0.080178		259.909		1.93059		0		0
10408	291.4	0	0.092919		283.255		2.60901		0		0
10409	172.614	0	0.101718		0		0		164.812		1.50615
10410	463.225	0	0.038272		0		0		434.397		1.93541
10411	67.4567	0	0.447413		24.4824		8.01177		0		0
10412	232.425	0	0.114068		222.36		2.59578		0		0
10413	353.182	0	0.067652		0		0		0		0
10414	140.966	0	0.119081		0		0		133.314		1.68206
10415	576.466	0	0.020449		0		0		0		0
10416	195.393	0	0.07141		0		0		0		0
10417	314.031	0	0.117504		0		0		304.049		2.53993
10418	97.5862	0	0.011313		0		0		0		0
10419	498.378	0	0.091836		467.703		2.03704		0		0
10420	377.964	0	0.127117		363.38		6.27043		0		0
10421	254.442	0	0.046058		0		0		242.701		1.85349
10422	667.095	0	0.090383		0		0		0		0
10423	164.866	0	0.098239		144.374		2.71956		0		0
10424	442.244	0	0.072075		422.26		2.9965		0		0
10425	43.5541	0	0.133784		0		0		0		11.7238
10426	337.254	0	0.066855		0		0		316.243		0.963083
10427	217.7	0	0.126946		204.23		1.64816		0		0
10428	124.292	0	0.112499		110.698		4.87806		0		0
10429	540.717	0	0.077978		0		0		531.781		1.27028
10430	276.537	0	0.200625		0		0		266.802		2.76395
10431	404.157	0	0.053349		399.712		0.970344		0		0
10432	263.628	0	0.049946		259.158		1.10171		0		0
10433	388.68	0	0.17265		0		0		0		0
10434	109.017	0	0.118649		0		0		30.2255		21.2054
10435	514.875	0	0.082583		509.918		1.12126		0		0
10436	323.623	0	0.535633		66.2019		40.3628		127.91		5.21739
10437	204.731	0	0.061603		0		0		0		0
10438	425.042	0	0.097085		0		0		414.932		2.01038
10439	15.4422	0	0.096139		0		0		0		0
10440	604.952	0	0.078728		595.304		1.24279		0		0
10441	151.061	0	0.108187		0		0		139.571		4.03181
10442	363.363	0	0.061696		0		0		322.41		1.47686
10443	241.601	0	0.337201		83.0019		17.6006		0		0
10444	80.5887	0	0.177334		0		34.2092		0		0
10445	477.24	0	0.070721		0		0		470.138		1.9882
10446	182.18	0	0.152616		0		0		0		13.3091
10447	300.772	0	0.061982		294.605		1.28056		0		0
10448	158.992	0	0.078368		149.957		2.31358		0		0
10449	634.851	0	0.096961		0		0		627.369		2.38653
10450	248.937	0	0.075151		0		0		241.836		1.48435
10451	371.653	0	0.318664		291.834		6.8247		0		8.04011
10452	489.073	0	0.15518		476.53		1.82162		0		0
10453	90.4647	0	0.041111		0		0		72.87		5.04567
10454	308.327	0	0.090969		0		0		300.783		2.12777
10455	189.753	0	0.098832		178.748		3.62081		0		0
10456	415.607	0	0.019234		0		0		0		0
10457	285.809	0	0.099681		0		0		278.291		1.54175
10458	562.013	0	0.061073		0		0		0		0
10459	134.796	0	0.197601		0		87.6059		0		0
10460	226.912	0	0.124963		160.236		27.4031		0		0
10461	347.16	0	0.085814		0		0		334.896		1.4384
10462	59.0165	0	0.1709		0		0		0		13.4393
10463	455.169	0	0.058278		450.483		1.02602		0		0
10464	357.232	0	0.187705		130.076		2.75091		203.547		1.47315
10465	236.097	0	0.017372		0		0		0		0
10466	587.064	0	0.077605		0		0		569.234		1.55346
10467	145.03	0	0.098868		0		0		0		0
10468	176.455	0	0.456275		73.6511		32.6719		0		0
10469	295.14	0	0.063495		0		0		287.658		3.61459
10470	72.8319	0	0.152774		0		0		36.3965		13.6276
10471	468.737	0	0.070382		0		0		0		0
10472	120.002	0	0.101131		77.7468		2.9811		0		0
10473	532.936	0	0.087325		0		0		525.263		1.14103
10474	272.841	0	0.047514		0		0		265.573		2.11236
10475	399.673	0	0.875184		382.985		1.29218		0		0
10476	437.231	0	0.098841		429.806		1.68997		0		0
10477	36.6422	0	0.091497		0		0		0		11.504
10478	333.333	0	0.41886		117.564		26.0979		155.064		4.61351
10479	214.005	0	0.072689		200.028		2.05579		0		0
10480	548.886	0	0.061449		543.734		0.94206		0		0
10481	128.529	0	0.153879		0		0		111.817		4.12269
