Particle species 	 Momentum Direction 	 Energy Deposited (keV): East Scint 	 East MWPC 	 West Scint 	 West MWPC 
gamma	 	(0,1,0)		0	 	0	 	0	 	0
e-	 	(0.57735,0.57735,-0.57735)		376.073	 	2.80003	 	0	 	0
e-	 	(0.57735,0.57735,-0.57735)		357.634	 	1.10983	 	0	 	0
gamma	 	(0,1,0)		0	 	0	 	0	 	0
gamma	 	(0,1,0)		0	 	0	 	0	 	0
gamma	 	(0,1,0)		0	 	0	 	0	 	0
gamma	 	(0,1,0)		0	 	0	 	0	 	0
gamma	 	(0,1,0)		0	 	0	 	0	 	0
e-	 	(0.57735,0.57735,-0.57735)		354.943	 	2.63108	 	0	 	0
gamma	 	(0,1,0)		0	 	0	 	0	 	0
e-	 	(0.57735,0.57735,0.57735)		0	 	0	 	0	 	0
